33.429871013155264, -86.70786766660409
34.45410218960381, -86.9463318454085
32.38087864685074, -111.10408538745492
32.4225855838254, -111.16905937430553
32.35956897915095, -111.04865817430736
31.55800732838876, -110.25876150316613
32.35655618639884, -111.09468836081483
34.926307000435095, -120.43645481976601
37.82704495638272, -121.23375583180612
37.670628660659666, -121.03067289819441
35.32484031094425, -119.12652133188855
28.65630392539469, -81.41880503975185
28.3672657890536, -81.36651116092347
26.546811319361243, -81.80952105911723
26.54824842841715, -81.78814748795301
26.932463541614336, -82.23911985910803
26.45251286043924, -81.82065798143468
28.185433679059123, -82.41723616092796
28.118520002808232, -81.97285440325808
28.044547257779097, -81.73772465854219
28.789149933084527, -81.27360707440519
28.657929068486556, -81.34303531858761
28.521563564593368, -81.7283258167405
27.944900511604057, -82.33852327627716
27.96155068574725, -82.50601471860517
28.33160039351671, -82.66232616092428
33.9217433405369, -83.44190292981244
33.62956507064114, -84.01471734543384
33.826780640264055, -84.09632604727837
33.44662474910288, -84.32505414914039
34.13962347279146, -84.17354893192555
33.58654602844146, -84.46966162427087
33.95343751299963, -84.64784648960294
34.04064229961956, -84.69184121843605
34.78979891655346, -86.97616244539803
41.65170863565491, -93.50903643166914
42.713507507524206, -83.40960668896346
42.58492516009373, -83.8737771893054
42.32186978711093, -83.44815790280808
43.595476494181796, -83.84624187392323
42.91409852205485, -85.50033697394966
43.03182629162741, -85.6907118874377
45.59762813674026, -94.19264527384347
44.818554279543264, -92.93517938927079
45.00677786741184, -93.16528773159015
45.55435760703265, -94.19646261462542
37.13174036506108, -93.45721754532208
37.159241083255075, -93.27621248950011
32.3511745419293, -90.1763028004709
35.32129017448078, -106.54954833188864
35.10828116486169, -106.53570776073113
35.17501899740327, -106.57651144723647
35.14108854031452, -106.58703647422274
35.21070418773059, -106.65229723189208
35.21825497806661, -106.66320811072762
35.108577394837546, -106.64650234723852
40.31159217560247, -75.99128057589748
35.59116453838781, -87.0496905453726
36.02976083301067, -86.59219054535842
36.30627813010389, -86.68571513185678
29.946894697735967, -95.56250583946098
30.047661762669126, -95.18208665902895
30.179074842344217, -95.60033480320438
30.090625682936043, -95.52997620320674
30.13159845703542, -95.23488747436988
29.763446772564436, -95.75228057437971
29.77005698487799, -95.3953308743795
29.536613542238786, -95.02170398972892
29.99889116392954, -95.18697463204505
30.005596966346637, -95.27930941670165
29.7271300806245, -95.41907620321648
30.021823831380964, -95.42594728971602
29.971725756949947, -95.52965098971735
29.884785430600658, -95.64396986088386
29.760872377830374, -95.84250181855877
30.35918350055989, -97.71717497436364
31.081303057165595, -97.696437551329
31.127469326839517, -97.80044374943182
31.883558916819872, -106.57745988966425
40.668411940026616, -111.9384267163624
40.73782946225711, -111.90013946053877
40.72628360820744, -111.5451329586887
40.69639422710143, -111.94567322985391
40.653526800586214, -111.98307544519868
40.623661938526766, -111.8271868317072
40.53463821499648, -112.01488121821791
40.37860915833427, -111.8136716184251
47.64266745734806, -117.53550581608714
47.142468886184446, -119.27606539279904
46.27034733006025, -119.18484946032326
